id_registo,data_registo,unidade_organizacional,tipo_servico,indicador_si,taxa_resolucao,tempo_resposta,satisfacao_cidadao,volume_interacoes,canal_utilizado,taxa_abandono,erros_tecnicos,transparencia,feedback_cidadao,segmentacao_utilizador,area_tematica,indicador_kpi
1170,2024-03-30,Departamento De Inovação E Digitalização,Telefone,84.62,84.10,50,4.3,369,Chatbot,10.90,6,Sim,Falta De Informação,Reforma/Pensionista,Cultura,78.69
1171,2024-04-16,Direcção De Recursos Humanos,Chatbot,78.93,84.71,63,4.2,227,Portal,11.32,8,Sim,Muito Satisfeito,Cidadão,Mobilidade,77.22
1172,2024-05-03,Departamento De Planeamento Estratégico,Atendimento Presencial,81.88,85.00,39,4.4,310,Aplicacao_Movel,7.71,6,Sim,Falta De Informação,Estudante,Habitação,79.92
1173,2024-05-31,Serviços De Educação,Portal Online,90.37,90.81,26,4.5,286,Telefone,3.85,4,Não,Bom Serviço,Funcionário Público,Digitalização,90.50
1174,2024-06-17,Gabinete De Atendimento Ao Cidadão,Balcão Único,76.77,81.82,68,3.6,282,Email,13.00,8,Sim,Falta De Informação,Empresa,Ambiente,71.08
1175,2024-07-04,Serviços De Ti,Email,81.13,88.95,55,4.2,356,Presencial,9.96,4,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,78.97
1176,2024-07-21,Departamento De Saúde Pública,Serviços Digitais,88.96,88.70,21,4.4,306,Chatbot,7.40,4,Sim,Muito Satisfeito,Reforma/Pensionista,Educação,89.15
1177,2024-08-07,Direcção De Serviços Financeiros,Telefone,85.19,89.27,50,4.4,390,Portal,8.85,3,Sim,Muito Satisfeito,Cidadão,Saúde,81.95
1178,2024-08-24,Departamento De Inovação E Digitalização,Chatbot,82.40,89.09,48,4.3,241,Aplicacao_Movel,8.23,7,Sim,Falta De Informação,Estudante,Social,79.70
1179,2024-09-10,Direcção De Recursos Humanos,Atendimento Presencial,89.35,88.61,46,4.0,341,Telefone,9.71,4,Sim,Muito Satisfeito,Funcionário Público,Cultura,82.12
1180,2024-09-27,Departamento De Planeamento Estratégico,Portal Online,79.52,82.04,68,4.0,320,Email,11.43,7,Sim,Falta De Informação,Empresa,Mobilidade,75.23
1181,2024-10-14,Serviços De Educação,Balcão Único,86.67,92.36,41,4.2,332,Presencial,6.40,6,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,84.50
1182,2024-11-11,Gabinete De Atendimento Ao Cidadão,Email,78.69,84.99,56,4.1,289,Chatbot,12.13,8,Não,Falta De Informação,Reforma/Pensionista,Digitalização,77.90
1183,2024-11-28,Serviços De Ti,Serviços Digitais,91.78,94.94,22,4.5,380,Portal,6.78,3,Sim,Bom Serviço,Cidadão,Ambiente,89.90
1184,2024-12-15,Departamento De Saúde Pública,Telefone,76.66,80.62,68,3.9,302,Aplicacao_Movel,15.34,10,Sim,Processo Complicado,Estudante,Inovação,69.32
1185,2024-01-01,Direcção De Serviços Financeiros,Chatbot,83.60,86.71,52,4.4,344,Telefone,11.17,6,Sim,Muito Satisfeito,Funcionário Público,Educação,81.18
1186,2024-01-18,Departamento De Inovação E Digitalização,Atendimento Presencial,88.96,90.46,29,4.4,409,Email,9.44,5,Sim,Muito Satisfeito,Empresa,Saúde,86.79
1187,2024-02-04,Direcção De Recursos Humanos,Portal Online,89.35,95.88,18,4.5,427,Presencial,3.65,3,Sim,Excelente Atendimento,Utilizador Vulnerável,Social,90.88
1188,2024-02-21,Departamento De Planeamento Estratégico,Balcão Único,82.46,86.33,53,4.4,343,Chatbot,11.98,6,Sim,Falta De Informação,Reforma/Pensionista,Cultura,79.54
1189,2024-03-09,Serviços De Educação,Email,78.89,87.48,48,4.0,305,Portal,10.56,6,Sim,Muito Satisfeito,Cidadão,Mobilidade,77.01
1190,2024-03-26,Gabinete De Atendimento Ao Cidadão,Serviços Digitais,73.33,83.30,63,3.9,309,Aplicacao_Movel,13.18,7,Sim,Falta De Informação,Estudante,Habitação,71.26
1191,2024-04-23,Serviços De Ti,Telefone,70.90,78.71,76,3.8,211,Telefone,16.19,8,Não,Falta De Informação,Funcionário Público,Digitalização,64.73
1192,2024-05-10,Departamento De Saúde Pública,Chatbot,87.08,91.12,28,4.7,395,Email,4.29,4,Sim,Excelente Atendimento,Empresa,Ambiente,87.54
1193,2024-05-27,Direcção De Serviços Financeiros,Atendimento Presencial,75.46,85.87,73,3.8,402,Presencial,11.12,8,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,72.60
1194,2024-06-13,Departamento De Inovação E Digitalização,Portal Online,86.17,86.12,37,4.4,303,Chatbot,9.47,3,Sim,Falta De Informação,Reforma/Pensionista,Educação,83.84
1195,2024-06-30,Direcção De Recursos Humanos,Balcão Único,86.84,91.82,20,4.8,335,Portal,5.61,3,Sim,Resposta Rápida E Eficaz,Cidadão,Saúde,88.19
1196,2024-07-17,Departamento De Planeamento Estratégico,Email,85.35,89.99,26,4.3,378,Aplicacao_Movel,9.38,5,Sim,Muito Satisfeito,Estudante,Social,86.47
1197,2024-08-03,Serviços De Educação,Serviços Digitais,91.23,90.04,18,4.4,461,Telefone,7.31,4,Sim,Excelente Atendimento,Funcionário Público,Cultura,89.51
1198,2024-08-20,Gabinete De Atendimento Ao Cidadão,Telefone,80.84,88.69,53,4.3,412,Email,10.27,5,Sim,Falta De Informação,Empresa,Mobilidade,79.28
1199,2024-09-06,Serviços De Ti,Chatbot,80.20,87.73,55,4.3,383,Presencial,9.05,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,77.86
1200,2024-10-04,Departamento De Saúde Pública,Atendimento Presencial,73.65,79.66,61,3.8,400,Chatbot,12.77,7,Não,Falta De Informação,Reforma/Pensionista,Digitalização,72.02
1201,2024-10-21,Direcção De Serviços Financeiros,Portal Online,81.24,84.36,58,4.2,333,Portal,13.41,9,Sim,Muito Satisfeito,Cidadão,Ambiente,73.75
1202,2024-11-07,Departamento De Inovação E Digitalização,Balcão Único,81.70,84.22,58,3.9,377,Aplicacao_Movel,12.11,6,Sim,Falta De Informação,Estudante,Inovação,72.07
1203,2024-11-24,Direcção De Recursos Humanos,Email,78.29,85.01,70,3.8,293,Telefone,15.67,8,Sim,Muito Satisfeito,Funcionário Público,Educação,74.04
1204,2024-12-11,Departamento De Planeamento Estratégico,Serviços Digitais,76.37,86.00,59,3.9,265,Email,12.45,9,Sim,Falta De Informação,Empresa,Saúde,73.80
1205,2024-12-28,Serviços De Educação,Telefone,72.15,80.01,81,3.9,385,Presencial,17.98,9,Sim,Tempo De Espera Elevado,Utilizador Vulnerável,Social,68.55
1206,2024-01-14,Gabinete De Atendimento Ao Cidadão,Chatbot,93.13,91.42,12,4.8,403,Chatbot,1.42,1,Sim,Muito Satisfeito,Reforma/Pensionista,Cultura,91.94
1207,2024-01-31,Serviços De Ti,Atendimento Presencial,76.62,85.62,57,4.2,317,Portal,13.89,6,Sim,Muito Satisfeito,Cidadão,Mobilidade,74.40
1208,2024-02-17,Departamento De Saúde Pública,Portal Online,90.79,91.42,25,5.0,405,Aplicacao_Movel,2.87,1,Sim,Bom Serviço,Estudante,Habitação,92.96
1209,2024-03-16,Direcção De Serviços Financeiros,Balcão Único,87.58,90.16,27,4.6,337,Telefone,7.55,5,Não,Serviço Eficiente,Funcionário Público,Digitalização,87.57
1210,2024-04-02,Departamento De Inovação E Digitalização,Email,96.18,93.62,15,5.0,405,Email,2.88,2,Sim,Resposta Rápida E Eficaz,Empresa,Ambiente,95.88
1211,2024-04-19,Direcção De Recursos Humanos,Serviços Digitais,67.48,76.57,91,3.6,217,Presencial,16.40,10,Sim,Falta De Informação,Utilizador Vulnerável,Inovação,64.19
1212,2024-05-06,Departamento De Planeamento Estratégico,Telefone,78.86,81.07,62,3.7,213,Chatbot,14.44,6,Sim,Falta De Informação,Reforma/Pensionista,Educação,73.91
1213,2024-05-23,Serviços De Educação,Chatbot,86.11,85.95,51,4.0,391,Portal,7.52,4,Sim,Muito Satisfeito,Cidadão,Saúde,81.15
1214,2024-06-09,Gabinete De Atendimento Ao Cidadão,Atendimento Presencial,95.89,93.89,14,5.0,377,Aplicacao_Movel,3.07,0,Sim,Serviço Eficiente,Estudante,Social,96.48
1215,2024-06-26,Serviços De Ti,Portal Online,90.53,88.12,39,4.3,416,Telefone,9.40,3,Sim,Muito Satisfeito,Funcionário Público,Cultura,84.44
1216,2024-07-13,Departamento De Saúde Pública,Balcão Único,79.40,84.80,64,3.7,377,Email,16.23,8,Sim,Falta De Informação,Empresa,Mobilidade,72.43
1217,2024-07-30,Direcção De Serviços Financeiros,Email,87.02,89.85,53,4.3,300,Presencial,12.11,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,80.89
1218,2024-08-27,Departamento De Inovação E Digitalização,Serviços Digitais,81.51,85.66,52,4.0,362,Chatbot,11.68,7,Não,Falta De Informação,Reforma/Pensionista,Digitalização,80.86
1219,2024-09-13,Direcção De Recursos Humanos,Telefone,81.27,81.37,73,3.8,349,Portal,15.56,8,Sim,Muito Satisfeito,Cidadão,Ambiente,71.95
1220,2024-09-30,Departamento De Planeamento Estratégico,Chatbot,88.77,88.87,35,4.5,290,Aplicacao_Movel,6.53,6,Sim,Falta De Informação,Estudante,Inovação,82.26
1221,2024-10-17,Serviços De Educação,Atendimento Presencial,84.83,82.81,66,3.9,341,Telefone,10.94,8,Sim,Muito Satisfeito,Funcionário Público,Educação,75.78
1222,2024-11-03,Gabinete De Atendimento Ao Cidadão,Portal Online,73.05,78.91,62,4.1,392,Email,12.63,10,Sim,Falta De Informação,Empresa,Saúde,70.93
1223,2024-11-20,Serviços De Ti,Balcão Único,72.86,83.31,67,3.9,348,Presencial,13.51,9,Sim,Precisa Melhorias,Utilizador Vulnerável,Social,68.65
1224,2024-12-07,Departamento De Saúde Pública,Email,93.65,87.93,27,4.4,361,Chatbot,5.22,3,Sim,Serviço Eficiente,Reforma/Pensionista,Cultura,87.85
1225,2024-12-24,Direcção De Serviços Financeiros,Serviços Digitais,76.53,80.92,65,3.9,306,Portal,11.64,9,Sim,Muito Satisfeito,Cidadão,Mobilidade,72.03
1226,2024-01-10,Departamento De Inovação E Digitalização,Telefone,81.62,85.62,48,4.3,305,Aplicacao_Movel,11.14,5,Sim,Falta De Informação,Estudante,Habitação,76.26
1227,2024-02-07,Direcção De Recursos Humanos,Chatbot,91.89,91.94,22,4.5,300,Telefone,2.30,0,Não,Excelente Atendimento,Funcionário Público,Digitalização,93.95
1228,2024-02-24,Departamento De Planeamento Estratégico,Atendimento Presencial,75.39,81.66,80,3.7,257,Email,16.77,7,Sim,Precisa Melhorias,Empresa,Ambiente,69.52
1229,2024-03-12,Serviços De Educação,Portal Online,79.71,84.76,58,4.2,351,Presencial,14.39,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,73.72
1230,2024-03-29,Gabinete De Atendimento Ao Cidadão,Balcão Único,80.93,89.62,42,4.3,415,Chatbot,9.73,4,Sim,Falta De Informação,Reforma/Pensionista,Educação,80.34
1231,2024-04-15,Serviços De Ti,Email,81.63,84.15,52,4.0,229,Portal,10.00,7,Sim,Muito Satisfeito,Cidadão,Saúde,78.62
1232,2024-05-02,Departamento De Saúde Pública,Serviços Digitais,75.45,76.06,81,3.6,235,Aplicacao_Movel,15.13,12,Não,Sistema Lento,Estudante,Social,64.23
1233,2024-05-19,Direcção De Serviços Financeiros,Telefone,96.58,96.35,24,4.5,287,Telefone,1.82,4,Sim,Bom Serviço,Funcionário Público,Cultura,91.62
1234,2024-06-05,Departamento De Inovação E Digitalização,Chatbot,83.17,89.57,35,4.5,350,Email,11.36,4,Sim,Falta De Informação,Empresa,Mobilidade,82.35
1235,2024-06-22,Direcção De Recursos Humanos,Atendimento Presencial,82.19,87.21,54,4.3,301,Presencial,10.28,8,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,75.83
1236,2024-07-20,Departamento De Planeamento Estratégico,Portal Online,83.55,87.26,51,3.8,295,Chatbot,11.57,7,Não,Falta De Informação,Reforma/Pensionista,Digitalização,77.80
1237,2024-08-06,Serviços De Educação,Balcão Único,78.17,79.66,63,3.6,316,Portal,14.62,9,Sim,Muito Satisfeito,Cidadão,Ambiente,70.64
1238,2024-08-23,Gabinete De Atendimento Ao Cidadão,Email,85.16,88.32,40,4.5,247,Aplicacao_Movel,7.79,6,Sim,Falta De Informação,Estudante,Inovação,83.02
1239,2024-09-09,Serviços De Ti,Serviços Digitais,87.54,93.05,21,4.7,377,Telefone,4.41,4,Sim,Serviço Eficiente,Funcionário Público,Educação,89.37
1240,2024-09-26,Departamento De Saúde Pública,Telefone,86.73,84.60,55,4.4,300,Email,10.36,4,Sim,Falta De Informação,Empresa,Saúde,80.60
1241,2024-10-13,Direcção De Serviços Financeiros,Chatbot,83.36,87.48,31,4.6,417,Presencial,9.06,6,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,83.49
1242,2024-10-30,Departamento De Inovação E Digitalização,Atendimento Presencial,95.93,89.91,19,4.8,341,Chatbot,4.32,2,Sim,Excelente Atendimento,Reforma/Pensionista,Cultura,90.30
1243,2024-11-16,Direcção De Recursos Humanos,Portal Online,82.39,85.27,63,4.0,316,Portal,14.30,6,Sim,Muito Satisfeito,Cidadão,Mobilidade,76.48
1244,2024-12-03,Departamento De Planeamento Estratégico,Balcão Único,85.53,84.38,41,4.3,339,Aplicacao_Movel,10.48,5,Sim,Falta De Informação,Estudante,Habitação,80.22
1245,2024-12-31,Serviços De Educação,Email,74.41,82.36,68,4.0,250,Telefone,14.89,9,Não,Muito Satisfeito,Funcionário Público,Digitalização,70.62
1246,2024-01-17,Gabinete De Atendimento Ao Cidadão,Serviços Digitais,92.49,88.92,40,4.3,363,Email,4.60,2,Sim,Muito Satisfeito,Empresa,Ambiente,86.98
1247,2024-02-03,Serviços De Ti,Telefone,86.66,86.40,42,4.1,418,Presencial,9.74,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,82.61
1248,2024-02-20,Departamento De Saúde Pública,Chatbot,78.43,84.48,76,3.7,222,Chatbot,13.68,7,Sim,Falta De Informação,Reforma/Pensionista,Educação,70.10
1249,2024-03-08,Direcção De Serviços Financeiros,Atendimento Presencial,87.14,87.51,39,4.5,409,Portal,6.34,2,Sim,Serviço Eficiente,Cidadão,Saúde,86.52
1250,2024-03-25,Departamento De Inovação E Digitalização,Portal Online,89.11,86.72,40,4.6,388,Aplicacao_Movel,6.40,4,Sim,Falta De Informação,Estudante,Social,84.19
1251,2024-04-11,Direcção De Recursos Humanos,Balcão Único,73.64,80.12,89,3.7,178,Telefone,15.12,9,Não,Falta De Informação,Funcionário Público,Cultura,65.95
1252,2024-04-28,Departamento De Planeamento Estratégico,Email,77.52,80.09,67,3.9,222,Email,16.20,7,Sim,Falta De Informação,Empresa,Mobilidade,72.42
1253,2024-05-15,Serviços De Educação,Serviços Digitais,82.46,82.16,51,4.2,399,Presencial,12.70,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,75.18
1254,2024-06-12,Gabinete De Atendimento Ao Cidadão,Telefone,88.89,91.78,37,4.4,351,Chatbot,7.53,6,Não,Falta De Informação,Reforma/Pensionista,Digitalização,83.37
1255,2024-06-29,Serviços De Ti,Chatbot,78.87,82.47,63,4.0,220,Portal,13.21,6,Sim,Muito Satisfeito,Cidadão,Ambiente,74.52
1256,2024-07-16,Departamento De Saúde Pública,Atendimento Presencial,76.08,82.05,77,3.5,309,Aplicacao_Movel,15.38,10,Sim,Falta De Informação,Estudante,Inovação,66.72
1257,2024-08-02,Direcção De Serviços Financeiros,Portal Online,73.01,75.45,83,3.4,320,Telefone,20.14,9,Sim,Sistema Lento,Funcionário Público,Educação,63.76
1258,2024-08-19,Departamento De Inovação E Digitalização,Balcão Único,75.83,78.18,67,3.5,337,Email,14.19,8,Sim,Precisa Melhorias,Empresa,Saúde,68.01
1259,2024-09-05,Direcção De Recursos Humanos,Email,72.87,80.85,70,3.5,310,Presencial,14.29,8,Sim,Processo Complicado,Utilizador Vulnerável,Social,67.11
1260,2024-09-22,Departamento De Planeamento Estratégico,Serviços Digitais,66.54,79.72,89,3.4,257,Chatbot,19.08,9,Sim,Tempo De Espera Elevado,Reforma/Pensionista,Cultura,62.73
1261,2024-10-09,Serviços De Educação,Telefone,82.23,85.93,62,3.9,361,Portal,13.42,8,Sim,Muito Satisfeito,Cidadão,Mobilidade,73.63
1262,2024-10-26,Gabinete De Atendimento Ao Cidadão,Chatbot,71.11,78.00,80,3.8,246,Aplicacao_Movel,18.23,10,Sim,Sistema Lento,Estudante,Habitação,68.66
1263,2024-11-23,Serviços De Ti,Atendimento Presencial,71.31,80.48,68,3.7,265,Telefone,13.41,8,Não,Precisa Melhorias,Funcionário Público,Digitalização,68.14
1264,2024-12-10,Departamento De Saúde Pública,Portal Online,74.95,81.29,73,4.0,245,Email,12.63,9,Sim,Falta De Informação,Empresa,Ambiente,72.38
1265,2024-12-27,Direcção De Serviços Financeiros,Balcão Único,75.23,82.54,70,3.8,273,Presencial,14.96,10,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,70.56
1266,2024-01-13,Departamento De Inovação E Digitalização,Email,73.90,81.34,83,3.9,271,Chatbot,15.88,9,Sim,Falta De Informação,Reforma/Pensionista,Educação,65.01
1267,2024-01-30,Direcção De Recursos Humanos,Serviços Digitais,74.94,81.80,75,3.8,324,Portal,18.46,8,Não,Sistema Lento,Cidadão,Saúde,66.46
1268,2024-02-16,Departamento De Planeamento Estratégico,Telefone,83.29,87.33,65,4.3,237,Aplicacao_Movel,14.67,7,Sim,Falta De Informação,Estudante,Social,75.01
1269,2024-03-04,Serviços De Educação,Chatbot,82.93,82.78,53,4.0,351,Telefone,14.32,6,Sim,Muito Satisfeito,Funcionário Público,Cultura,74.98
1270,2024-03-21,Gabinete De Atendimento Ao Cidadão,Atendimento Presencial,82.54,88.19,56,4.0,311,Email,9.57,7,Sim,Falta De Informação,Empresa,Mobilidade,76.95
1271,2024-04-07,Serviços De Ti,Portal Online,73.00,82.16,78,3.7,372,Presencial,18.35,11,Não,Falta De Informação,Utilizador Vulnerável,Habitação,65.83
1272,2024-05-05,Departamento De Saúde Pública,Balcão Único,79.74,83.44,76,3.8,285,Chatbot,14.74,9,Não,Falta De Informação,Reforma/Pensionista,Digitalização,70.59
1273,2024-05-22,Direcção De Serviços Financeiros,Email,72.63,79.96,83,3.7,190,Portal,20.62,11,Não,Precisa Melhorias,Cidadão,Ambiente,63.15
1274,2024-06-08,Departamento De Inovação E Digitalização,Serviços Digitais,80.79,85.09,66,3.8,289,Aplicacao_Movel,14.72,9,Sim,Falta De Informação,Estudante,Inovação,72.20
1275,2024-06-25,Direcção De Recursos Humanos,Telefone,81.82,85.36,53,4.4,343,Telefone,8.38,4,Sim,Muito Satisfeito,Funcionário Público,Educação,79.93
1276,2024-07-12,Departamento De Planeamento Estratégico,Chatbot,79.58,87.10,58,4.2,350,Email,10.05,7,Sim,Falta De Informação,Empresa,Saúde,79.29
1277,2024-07-29,Serviços De Educação,Atendimento Presencial,77.13,85.22,75,4.1,226,Presencial,11.65,8,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,72.01
1278,2024-08-15,Gabinete De Atendimento Ao Cidadão,Portal Online,75.74,81.64,67,3.6,356,Chatbot,14.81,7,Sim,Falta De Informação,Reforma/Pensionista,Cultura,70.24
1279,2024-09-01,Serviços De Ti,Balcão Único,72.03,74.51,92,3.4,206,Portal,18.76,10,Não,Processo Complicado,Cidadão,Mobilidade,61.20
1280,2024-09-18,Departamento De Saúde Pública,Email,86.05,83.87,43,4.2,340,Aplicacao_Movel,11.40,6,Sim,Falta De Informação,Estudante,Habitação,79.51
1281,2024-10-16,Direcção De Serviços Financeiros,Serviços Digitais,83.85,85.81,57,3.9,299,Telefone,11.17,6,Não,Muito Satisfeito,Funcionário Público,Digitalização,78.30
1282,2024-11-02,Departamento De Inovação E Digitalização,Telefone,70.63,77.82,85,3.6,320,Email,17.05,9,Sim,Sistema Lento,Empresa,Ambiente,62.66
1283,2024-11-19,Direcção De Recursos Humanos,Chatbot,82.00,84.03,72,4.0,224,Presencial,13.40,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,72.06
1284,2024-12-06,Departamento De Planeamento Estratégico,Atendimento Presencial,90.43,91.51,25,4.3,426,Chatbot,6.29,2,Sim,Serviço Eficiente,Reforma/Pensionista,Educação,86.80
1285,2024-12-23,Serviços De Educação,Portal Online,78.65,83.61,57,4.0,268,Portal,13.96,7,Sim,Muito Satisfeito,Cidadão,Saúde,74.14
1286,2024-01-09,Gabinete De Atendimento Ao Cidadão,Balcão Único,83.75,84.21,62,3.9,218,Aplicacao_Movel,11.30,8,Sim,Falta De Informação,Estudante,Social,77.59
1287,2024-01-26,Serviços De Ti,Email,70.10,79.15,95,3.6,284,Telefone,17.80,11,Sim,Sistema Lento,Funcionário Público,Cultura,62.96
1288,2024-02-12,Departamento De Saúde Pública,Serviços Digitais,83.71,87.07,55,4.3,383,Email,13.95,8,Sim,Falta De Informação,Empresa,Mobilidade,77.42
1289,2024-02-29,Direcção De Serviços Financeiros,Telefone,65.00,74.98,100,3.3,227,Presencial,20.21,11,Não,Processo Complicado,Utilizador Vulnerável,Habitação,58.24
1290,2024-03-28,Departamento De Inovação E Digitalização,Chatbot,80.08,82.39,60,4.2,250,Chatbot,12.47,6,Não,Falta De Informação,Reforma/Pensionista,Digitalização,75.92
1291,2024-04-14,Direcção De Recursos Humanos,Atendimento Presencial,73.40,76.65,92,3.8,173,Portal,19.33,11,Sim,Falta De Informação,Cidadão,Ambiente,64.30
1292,2024-05-01,Departamento De Planeamento Estratégico,Portal Online,79.37,83.10,69,4.1,365,Aplicacao_Movel,16.17,8,Sim,Falta De Informação,Estudante,Inovação,70.72
1293,2024-05-18,Serviços De Educação,Balcão Único,83.95,89.09,37,4.0,270,Telefone,7.73,4,Sim,Muito Satisfeito,Funcionário Público,Educação,80.94
1294,2024-06-04,Gabinete De Atendimento Ao Cidadão,Email,76.16,80.28,77,3.7,230,Email,18.02,8,Sim,Processo Complicado,Empresa,Saúde,68.80
1295,2024-06-21,Serviços De Ti,Serviços Digitais,75.69,83.70,73,4.0,244,Presencial,16.61,6,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,71.65
1296,2024-07-08,Departamento De Saúde Pública,Telefone,81.76,84.52,58,4.4,359,Chatbot,11.87,6,Sim,Falta De Informação,Reforma/Pensionista,Cultura,78.72
1297,2024-07-25,Direcção De Serviços Financeiros,Chatbot,80.34,84.84,57,4.1,324,Portal,10.55,6,Sim,Muito Satisfeito,Cidadão,Mobilidade,75.51
1298,2024-08-11,Departamento De Inovação E Digitalização,Atendimento Presencial,77.76,86.11,56,3.8,369,Aplicacao_Movel,12.32,8,Sim,Falta De Informação,Estudante,Habitação,75.63
1299,2024-09-08,Direcção De Recursos Humanos,Portal Online,75.71,82.06,74,3.6,327,Telefone,16.43,11,Não,Processo Complicado,Funcionário Público,Digitalização,66.92
